"review_id","effect_size_id","within_effect_id","study_author","study_year","study_first_page_number","study_n","estimate","metric","lower_ci","upper_ci","standard_error","standard_deviation","variance","p_value","n_intervention","n_control","number_of_events_in_exposure_for_or_rr","number_of_events_in_comparison_for_or_rr","reverse_code","study_name","converted_metric","r_ci_lower","r_ci_upper","r_estimate","z_estimate","z_ci_lower","z_ci_upper","tar_group"
47569,"47569_003","47569_003_001","Adelanto-Renau","2019","410",269,-0.22,"Cohen's d",-0.45,0.01,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Adelanto-Renau 2019","d",-0.219512195121951,0.00499993750117185,-0.109340479152898,-0.109779365920543,-0.22314355131421,0.00499997916690104,50
47569,"47569_003","47569_003_002","Fetler","1984","104",10603,-0.18,"Cohen's d",-0.22,-0.14,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Fetler 1984","d",-0.109340479152898,-0.0698291276999139,-0.0896376994958906,-0.0898789407439468,-0.109779365920543,-0.0699429590194018,50
47569,"47569_003","47569_003_003","Pierce","1983","445",102,-0.77,"Cohen's d",-1.17,-0.37,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Pierce 1983","d",-0.504943986286787,-0.181913199610981,-0.359291737742147,-0.376072418884752,-0.555920021446488,-0.183960658083038,50
47569,"47569_003","47569_003_004","Potter","1987","27",543,-0.07,"Cohen's d",-0.19,0.05,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Potter 1987","d",-0.0945741925264207,0.0249921911602031,-0.0349785821756186,-0.0349928581029374,-0.0948576814038144,0.0249973965654828,50
47569,"47569_003","47569_003_005","Ribner","2017","233",807,-0.3,"Cohen's d",-0.43,-0.16,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Ribner 2017","d",-0.210196709523022,-0.07974522228289,-0.148340452930245,-0.149443120184958,-0.213377140086069,-0.0799149114944968,50
47569,"47569_003","47569_003_006","Ridley-Johnson","1983","294",322,-0.28,"Cohen's d",-0.5,-0.06,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Ridley-Johnson 1983","d",-0.242535625036333,-0.029986509105671,-0.138647844534406,-0.139546653905865,-0.247466461547263,-0.0299955018215243,50
47569,"47569_003","47569_003_007","Shin","2004","367",1203,-0.2,"Cohen's d",-0.31,-0.09,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Shin 2004","d",-0.153170954413191,-0.0449545065814817,-0.0995037190209989,-0.0998340788992076,-0.154385969709221,-0.0449848263229507,50
47569,"47569_003","47569_003_008","Walberg","1984","442",2912,0.28,"Cohen's d",0.21,0.35,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Walberg 1984","d",0.104425930003996,0.172380331752248,0.138647844534406,0.139546653905865,0.104808013476227,0.174118860824002,50
47569,"47569_004","47569_004_001","Adelanto-Renau","2019","410",269,0,"Cohen's d",-0.23,0.23,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Adelanto-Renau 2019","d",-0.114247022914439,0.114247022914439,0,0,-0.114748017581985,0.114748017581985,51
47569,"47569_004","47569_004_002","Fetler","1984","104",10603,-0.22,"Cohen's d",-0.26,-0.18,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Fetler 1984","d",-0.128915230254621,-0.0896376994958906,-0.109340479152898,-0.109779365920543,-0.12963659033633,-0.0898789407439468,51
47569,"47569_004","47569_004_003","Potter","1987","27",543,-0.16,"Cohen's d",-0.33,0.01,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Potter 1987","d",-0.162798782993202,0.00499993750117185,-0.07974522228289,-0.0799149114944968,-0.164260338916376,0.00499997916690104,51
47569,"47569_004","47569_004_004","Ribner","2017","233",807,-0.52,"Cohen's d",-0.66,-0.37,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Ribner 2017","d",-0.313377454203902,-0.181913199610981,-0.251633851764951,-0.257156348513015,-0.324286295137463,-0.183960658083038,51
47569,"47569_004","47569_004_005","Ridley-Johnson","1983","294",322,-0.28,"Cohen's d",-0.5,-0.06,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Ridley-Johnson 1983","d",-0.242535625036333,-0.029986509105671,-0.138647844534406,-0.139546653905865,-0.247466461547263,-0.0299955018215243,51
47569,"47569_004","47569_004_006","Shejwal","2006","201",368,-0.27,"Cohen's d",-0.48,-0.07,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Shejwal 2006","d",-0.233372952475324,-0.0349785821756186,-0.13378637625248,-0.134593264488774,-0.2377537491524,-0.0349928581029374,51
47569,"47569_004","47569_004_007","Shin","2004","367",1203,-0.22,"Cohen's d",-0.3,-0.14,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Shin 2004","d",-0.148340452930245,-0.0698291276999139,-0.109340479152898,-0.109779365920543,-0.149443120184958,-0.0699429590194018,51
47569,"47569_005","47569_005_001","Adelanto-Renau","2019","410",269,-0.17,"Cohen's d",-0.41,0.06,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Adelanto-Renau 2019","d",-0.200823620215616,0.029986509105671,-0.0846945914398115,-0.0848979771881697,-0.203590639225979,0.0299955018215243,52
47569,"47569_005","47569_005_002","Ferguson","2011","808",603,-0.1,"Cohen's d",-0.26,0.06,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Ferguson 2011","d",-0.128915230254621,0.029986509105671,-0.0499376169438922,-0.0499791900693487,-0.12963659033633,0.0299955018215243,52
47569,"47569_005","47569_005_003","Hastings","2009","638",70,-0.18,"Cohen's d",-0.65,0.29,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Hastings 2009","d",-0.309086072337558,0.143499310466994,-0.0896376994958906,-0.0898789407439468,-0.319534632000572,0.144496643818822,52
47569,"47569_005","47569_005_004","Jeong","2011","213",600,-0.3,"Cohen's d",-0.46,-0.14,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Jeong 2011","d",-0.224147692921427,-0.0698291276999139,-0.148340452930245,-0.149443120184958,-0.228018971902582,-0.0699429590194018,52
47569,"47569_005","47569_005_005","Kiatrungrit","2014","216",768,-0.19,"Cohen's d",-0.33,-0.05,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Kiatrungrit 2014","d",-0.162798782993202,-0.0249921911602031,-0.0945741925264207,-0.0948576814038144,-0.164260338916376,-0.0249973965654828,52
47569,"47569_005","47569_005_006","Leng","2009","1082",236,-0.41,"Cohen's d",-0.61,-0.22,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Leng 2009","d",-0.291732485186372,-0.109340479152898,-0.200823620215616,-0.203590639225979,-0.300458869992246,-0.109779365920543,52
47569,"47569_005","47569_005_007","Sharif","2006","e1061",428,-0.06,"Cohen's d",-0.16,-0.01,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Sharif 2006","d",-0.07974522228289,-0.00499993750117185,-0.029986509105671,-0.0299955018215243,-0.0799149114944968,-0.00499997916690104,52
47569,"47569_005","47569_005_008","Sharif","2006","e1061",428,-0.1,"Cohen's d",-0.11,-0.04,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Sharif 2006","d",-0.0549170007571355,-0.0199960011996001,-0.0499376169438922,-0.0499791900693487,-0.0549723085118352,-0.0199986669066095,52
47569,"47569_005","47569_005_009","Van Schie","1997","1175",346,0.1,"Cohen's d",0.1,0.31,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Van Schie 1997","d",0.0499376169438922,0.153170954413191,0.0499376169438922,0.0499791900693487,0.0499791900693487,0.154385969709221,52
47569,"47569_005","47569_005_010","Vassiloudis","2014","164",528,-0.2,"Cohen's d",-0.2,-0.03,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Vassiloudis 2014","d",-0.0995037190209989,-0.0149983127847122,-0.0995037190209989,-0.0998340788992076,-0.0998340788992076,-0.0149994375569455,52
47837,"47837_001","47837_001_001","Bacque","2017","722",60,-0.3,"Standard Mean Difference",-0.91,0.3,NA,NA,NA,NA,30,30,NA,NA,FALSE,"Bacque 2017","d",-0.414145802487212,0.148340452930245,-0.148340452930245,-0.149443120184958,-0.44060500286291,0.149443120184958,66
47837,"47837_001","47837_001_002","Howell","2018","e27216",94,0.04,"Standard Mean Difference",-0.44,0.51,NA,NA,NA,NA,63,31,NA,NA,FALSE,"Howell 2018","d",-0.21486178267512,0.247092907252396,0.0199960011996001,0.0199986669066095,-0.218262907439882,0.252314305067695,66
47837,"47837_001","47837_001_003","Maddison","2011","156",322,0.03,"Standard Mean Difference",-0.19,0.25,NA,NA,NA,NA,160,162,NA,NA,FALSE,"Maddison 2011","d",-0.0945741925264207,0.124034734589208,0.0149983127847122,0.0149994375569455,-0.0948576814038144,0.124676746921443,66
47837,"47837_001","47837_001_004","Maloney","2012","96",64,-0.06,"Standard Mean Difference",-0.87,0.75,NA,NA,NA,NA,33,31,NA,NA,FALSE,"Maloney 2012","d",-0.398893759237905,0.351123441588392,-0.029986509105671,-0.0299955018215243,-0.422332669526361,0.366724604230137,66
47837,"47837_001","47837_001_005","Mitchell","2016","767",101,0.05,"Standard Mean Difference",-0.39,0.48,NA,NA,NA,NA,51,50,NA,NA,FALSE,"Mitchell 2016","d",-0.191395051403356,0.233372952475324,0.0249921911602031,0.0249973965654828,-0.193784867221876,0.2377537491524,66
47837,"47837_001","47837_001_006","Staiano","2017","4",37,0.6,"Standard Mean Difference",-0.06,1.27,NA,NA,NA,NA,19,18,NA,NA,FALSE,"Staiano 2017","d",-0.029986509105671,0.536055885401432,0.287347885566345,0.295673047563422,-0.0299955018215243,0.598604597236841,66
47837,"47837_001","47837_001_007","Trost","2014","407",75,1.82,"Standard Mean Difference",1.22,2.41,NA,NA,NA,NA,34,41,NA,NA,FALSE,"Trost 2014","d",0.520759202022183,0.769528307159539,0.673040840090995,0.816281421063876,0.57738089164915,1.01917012483021,66
47837,"47837_002","47837_002_001","Bacque","2017","722",60,-0.18,"Standard Mean Difference",-0.79,0.42,NA,NA,NA,NA,30,30,NA,NA,TRUE,"Bacque 2017","d",-0.367378285083804,0.205517234286414,-0.0896376994958906,-0.0898789407439468,-0.385388944086563,0.208486350074129,67
47837,"47837_002","47837_002_002","Christison","2016","413",84,-0.24,"Standard Mean Difference",-1.07,0.59,NA,NA,NA,NA,60,24,NA,NA,TRUE,"Christison 2016","d",-0.471731968564972,0.282945147243684,-0.119145220618431,-0.119713850398777,-0.512295702969836,0.290880634684532,67
47837,"47837_002","47837_002_003","Maloney","2012","96",64,-1.02,"Standard Mean Difference",-1.89,-0.15,NA,NA,NA,NA,33,31,NA,NA,TRUE,"Maloney 2012","d",-0.686836922759651,-0.0747899482416342,-0.454326082796012,-0.490138161436235,-0.841943171229762,-0.0749298648848772,67
47837,"47837_002","47837_002_004","Mitchell","2016","767",101,0.2,"Standard Mean Difference",-0.24,0.63,NA,NA,NA,NA,51,50,NA,NA,TRUE,"Mitchell 2016","d",-0.119145220618431,0.300446573394861,0.0995037190209989,0.0998340788992076,-0.119713850398777,0.310010416495237,67
47837,"47837_003","47837_003_001","Bacque","2017","722",60,0.1,"Standard Mean Difference",-0.45,0.65,NA,NA,NA,NA,30,30,NA,NA,FALSE,"Bacque 2017","d",-0.219512195121951,0.309086072337558,0.0499376169438922,0.0499791900693487,-0.22314355131421,0.319534632000572,68
47837,"47837_003","47837_003_002","Mitchell","2016","767",101,0.45,"Standard Mean Difference",0.03,0.87,NA,NA,NA,NA,51,50,NA,NA,FALSE,"Mitchell 2016","d",0.0149983127847122,0.398893759237905,0.219512195121951,0.22314355131421,0.0149994375569455,0.422332669526361,68
47837,"47837_004","47837_004_001","Bacque","2017","722",60,0.14,"Standard Mean Difference",-0.41,0.69,NA,NA,NA,NA,30,30,NA,NA,FALSE,"Bacque 2017","d",-0.200823620215616,0.326136345546763,0.0698291276999139,0.0699429590194018,-0.203590639225979,0.3384985964017,69
47837,"47837_004","47837_004_002","Mitchell","2016","767",101,0.73,"Standard Mean Difference",0.3,1.16,NA,NA,NA,NA,51,50,NA,NA,FALSE,"Mitchell 2016","d",0.148340452930245,0.501718089771846,0.342874187129986,0.357346007758634,0.149443120184958,0.551599561577318,69
47837,"47837_005","47837_005_001","Christison","2016","413",84,-0.16,"Standard Mean Difference",-0.8,0.48,NA,NA,NA,NA,60,24,NA,NA,TRUE,"Christison 2016","d",-0.371390676354104,0.233372952475324,-0.07974522228289,-0.0799149114944968,-0.390035319770715,0.2377537491524,70
47837,"47837_005","47837_005_002","Maddison","2011","156",322,-0.25,"Standard Mean Difference",-0.47,-0.04,NA,NA,NA,NA,160,162,NA,NA,TRUE,"Maddison 2011","d",-0.228768026856,-0.0199960011996001,-0.124034734589208,-0.124676746921443,-0.232889070427235,-0.0199986669066095,70
47484,"47484_001","47484_001_001","Abraham","2015","e0125673",32,-0.308,"Standard Mean Difference",-1.005,0.389,0.356,NA,0.126,0.386,16,16,NA,NA,TRUE,"Abraham 2015","d",-0.448999766609313,0.190922205722651,-0.152205720511905,-0.153397695364218,-0.483446774260551,0.193294087649373,33
47484,"47484_001","47484_001_002","Babic","2014","50",322,-0.003,"Standard Mean Difference",-0.222,0.216,0.112,NA,0.012,0.978,155,167,NA,NA,TRUE,"Babic 2014","d",-0.11032243927987,0.107375600964205,-0.00149999831250285,-0.00149999943750057,-0.110773316102064,0.107791142405273,33
47484,"47484_001","47484_001_003","Chen","2017","e12",36,-0.243,"Standard Mean Difference",-0.872,0.387,0.321,NA,0.103,0.45,21,15,NA,NA,TRUE,"Chen 2017","d",-0.399664424111467,0.189976115812424,-0.120613001885656,-0.121203032993984,-0.423249498895299,0.192312390637601,33
47484,"47484_001","47484_001_004","Lubans","2016","92",361,0,"Standard Mean Difference",-0.229,0.229,0.117,NA,0.014,1,181,180,NA,NA,TRUE,"Lubans 2016","d",-0.113756738512923,0.113756738512923,0,0,-0.114251277320551,0.114251277320551,33
47484,"47484_001","47484_001_005","Mameli","2018","81",30,-0.044,"Standard Mean Difference",-0.737,0.649,0.354,NA,0.125,0.902,16,14,NA,NA,TRUE,"Mameli 2018","d",-0.345770582611468,0.30865588864921,-0.0219946779318328,-0.0219982257197444,-0.360631985397034,0.319059080034273,33
47484,"47484_001","47484_001_006","Nguyen","2013","468",151,-0.028,"Standard Mean Difference",-0.372,0.316,0.175,NA,0.031,0.874,73,78,NA,NA,TRUE,"Nguyen 2013","d",-0.182863718459566,0.156064016931095,-0.0139986282016511,-0.0139995427069988,-0.184943884586233,0.157349891696138,33
47484,"47484_001","47484_001_007","Park","2015","99",30,-0.017,"Standard Mean Difference",-0.732,0.699,0.365,NA,0.133,0.964,15,15,NA,NA,TRUE,"Park 2015","d",-0.343702731608507,0.329929899546511,-0.00849969295413795,-0.00849989764916098,-0.358285237721402,0.342749589132196,33
47484,"47484_001","47484_001_008","Smith","2014","e723",361,0,"Standard Mean Difference",-0.206,0.206,0.105,NA,0.011,1,181,180,NA,NA,TRUE,"Smith 2014","d",-0.102457945697621,0.102457945697621,0,0,-0.102818742837715,0.102818742837715,33
47484,"47484_001","47484_001_009","Vidmar","2018","e12464",35,-0.658,"Standard Mean Difference",-1.339,0.023,0.347,NA,0.121,0.058,18,17,NA,NA,TRUE,"Vidmar 2018","d",-0.556329095903584,0.0114992396379176,-0.312520702166811,-0.323336525288075,-0.627501051493016,0.0114997465359173,33
47484,"47484_002","47484_002_001","Mameli","2018","81",30,-0.013,"Standard Mean Difference",-0.706,0.679,0.354,NA,0.125,0.97,16,14,NA,NA,TRUE,"Mameli 2018","d",-0.332869442017381,0.321478302840844,-0.00649986269185094,-0.00649995423003686,-0.346051803271837,0.33329492921732,34
47484,"47484_002","47484_002_002","Nguyen","2013","468",151,-0.026,"Standard Mean Difference",-0.369,0.318,0.175,NA,0.031,0.884,73,78,NA,NA,TRUE,"Nguyen 2013","d",-0.181437748711413,0.157027483087283,-0.0129989016392153,-0.0129996338611775,-0.18346897881798,0.158337562358452,34
47484,"47484_002","47484_002_003","Vidmar","2018","e12464",35,-0.135,"Standard Mean Difference",-0.799,0.529,0.339,NA,0.115,0.69,18,17,NA,NA,TRUE,"Vidmar 2018","d",-0.370990367395883,0.255706551086133,-0.0673467500479361,-0.0674488469978925,-0.389571041414506,0.26150915220372,34
47484,"47484_003","47484_003_001","Chen","2017","e12",36,1.231,"Standard Mean Difference",0.549,1.914,0.348,NA,0.121,0,21,15,NA,NA,FALSE,"Chen 2017","d",0.264708190072523,0.691403063430358,0.524168696283371,0.582070517880527,0.27116462701788,0.850638832755704,35
47484,"47484_003","47484_003_002","Direito","2015","e210",34,0.169,"Standard Mean Difference",-0.495,0.833,0.339,NA,0.115,0.617,NA,NA,NA,NA,FALSE,"Direito 2015","d",-0.240250927415933,0.384484285133708,0.0841999304136403,0.0843997632183972,-0.245040393917851,0.405311257402994,35
47484,"47484_003","47484_003_003","Direito","2015","e210",34,0.32,"Standard Mean Difference",-0.358,0.997,0.346,NA,0.12,0.355,NA,NA,NA,NA,FALSE,"Direito 2015","d",-0.17619945287562,0.446139316890552,0.157990501106673,0.159325079865316,-0.178057635357089,0.479869781942227,35
47484,"47484_003","47484_003_004","Lubans","2016","92",361,0.006,"Standard Mean Difference",-0.209,0.221,0.11,NA,0.012,0.956,181,180,NA,NA,FALSE,"Lubans 2016","d",-0.103934047995234,0.109831499415508,0.00299998650009112,0.00299999550001823,-0.104310734251801,0.110276354574627,35
47484,"47484_003","47484_003_005","Smith","2014","e723",361,0.045,"Standard Mean Difference",-0.161,0.252,0.105,NA,0.011,0.666,181,180,NA,NA,FALSE,"Smith 2014","d",-0.0802404308133489,0.125011565837199,0.0224943068490271,0.0224981019948575,-0.0804133092087631,0.125668963579627,35
47484,"47484_003","47484_003_006","Thompson","2016","472",80,1.011,"Standard Mean Difference",0.251,1.771,0.388,NA,0.15,0.009,40,40,NA,NA,FALSE,"Thompson 2016","d",0.124523195472471,0.66294533873162,0.451136088266239,0.486125755454408,0.125172870574574,0.798050246385439,35
47484,"47484_004","47484_004_001","Babic","2014","50",322,-0.036,"Standard Mean Difference",-0.254,0.183,0.112,NA,0.012,0.748,155,167,NA,NA,TRUE,"Babic 2014","d",-0.125988033681332,0.0911193580242221,-0.0179970847083967,-0.0179990281416903,-0.12666105718,0.0913728018278875,36
47484,"47484_004","47484_004_002","Chen","2017","e12",36,-0.969,"Standard Mean Difference",-1.631,-0.308,0.338,NA,0.114,0.004,21,15,NA,NA,TRUE,"Chen 2017","d",-0.631992023740767,-0.152205720511905,-0.43601956635136,-0.467305408162139,-0.744726017773422,-0.153397695364218,36
47484,"47484_004","47484_004_003","Direito","2015","e210",34,-0.098,"Standard Mean Difference",-0.761,0.566,0.338,NA,0.115,0.773,NA,NA,NA,NA,TRUE,"Direito 2015","d",-0.355626075349878,0.272305657197301,-0.048941281216718,-0.0489804129887486,-0.37186974444372,0.279352455164216,36
47484,"47484_004","47484_004_004","Direito","2015","e210",34,-0.019,"Standard Mean Difference",-0.692,0.655,0.344,NA,0.118,0.957,NA,NA,NA,NA,TRUE,"Direito 2015","d",-0.326980728266551,0.311234143177027,-0.0094995713415146,-0.00949985710996971,-0.339443773323187,0.321911341959404,36
47484,"47484_004","47484_004_005","Lubans","2016","92",361,-0.175,"Standard Mean Difference",-0.404,0.055,0.117,NA,0.014,0.137,181,180,NA,NA,TRUE,"Lubans 2016","d",-0.198000776360218,0.0274896074566493,-0.0871669502809099,-0.087388729291845,-0.200650893443131,0.0274965350332087,36
47484,"47484_004","47484_004_006","Smith","2014","e723",361,-0.313,"Standard Mean Difference",-0.521,-0.106,0.106,NA,0.011,0.003,181,180,NA,NA,TRUE,"Smith 2014","d",-0.25208703912633,-0.0529257179571127,-0.154617982854031,-0.155868100489182,-0.257640230288553,-0.0529752184789862,36
47484,"47484_005","47484_005_001","Chen","2017","e12",36,-1.249,"Standard Mean Difference",-1.933,-0.585,0.349,NA,0.122,0,21,15,NA,NA,TRUE,"Chen 2017","d",-0.694960142952706,-0.280737032130637,-0.529693938950797,-0.589719638991604,-0.85748602907132,-0.288481982786555,37
47484,"47484_005","47484_005_002","Lubans","2016","92",361,-0.193,"Standard Mean Difference",-0.422,0.037,0.117,NA,0.014,0.101,181,180,NA,NA,TRUE,"Lubans 2016","d",-0.206454268930734,0.0184968349998928,-0.0960537978895378,-0.0963508521436798,-0.209464905016005,0.0184989448916585,37
47484,"47484_005","47484_005_003","Smith","2014","e723",361,-0.243,"Standard Mean Difference",-0.45,-0.036,0.106,NA,0.011,0.021,181,180,NA,NA,TRUE,"Smith 2014","d",-0.219512195121951,-0.0179970847083967,-0.120613001885656,-0.121203032993984,-0.22314355131421,-0.0179990281416903,37
47783,"47783_001","47783_001_001","van den Heuvel","2019","99",893,-0.23,"Correlation",-0.29,-0.16,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"van den Heuvel 2019","r",-0.29,-0.16,-0.23,-0.234189466759367,-0.298566263660178,-0.161386696131526,61
47783,"47783_001","47783_001_002","Moon","2018","903",39,-0.05,"Correlation",-0.36,0.27,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Moon 2018","r",-0.36,0.27,-0.05,-0.0500417292784913,-0.37688590118819,0.2768638226551,61
47783,"47783_001","47783_001_003","Taylor","2018","51",51,-0.03,"Correlation",-0.3,0.25,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Taylor 2018","r",-0.3,0.25,-0.03,-0.0300090048631265,-0.309519604203112,0.255412811882995,61
47783,"47783_001","47783_001_004","Taylor","2018","51",39,-0.02,"Correlation",-0.33,0.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Taylor 2018","r",-0.33,0.3,-0.02,-0.0200026673068496,-0.342828254415394,0.309519604203112,61
47783,"47783_001","47783_001_005","Lee","2017","672",1870,0.02,"Correlation",-0.03,0.06,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Lee 2017","r",-0.03,0.06,0.02,0.0200026673068496,-0.0300090048631265,0.0600721559210316,61
47783,"47783_001","47783_001_006","Yang","2017","1833",119,-0.08,"Correlation",-0.26,0.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Yang 2017","r",-0.26,0.1,-0.08,-0.0801713250375897,-0.266108406873654,0.100335347731076,61
47783,"47783_001","47783_001_007","Rosenqvist","2016","11",381,-0.15,"Correlation",-0.25,-0.05,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Rosenqvist 2016","r",-0.25,-0.05,-0.15,-0.151140435936467,-0.255412811882995,-0.0500417292784913,61
47783,"47783_001","47783_001_008","Blankson","2015","264",228,-0.28,"Correlation",-0.4,-0.16,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Blankson 2015","r",-0.4,-0.16,-0.28,-0.287682072451781,-0.423648930193602,-0.161386696131526,61
47783,"47783_001","47783_001_009","Byeon","2015","e0120663",1778,-0.08,"Correlation",-0.12,-0.03,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Byeon 2015","r",-0.12,-0.03,-0.08,-0.0801713250375897,-0.120581028408444,-0.0300090048631265,61
47783,"47783_001","47783_001_010","Lin","2015","20",150,-0.26,"Correlation",-0.41,-0.11,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Lin 2015","r",-0.41,-0.11,-0.26,-0.266108406873654,-0.435611223236224,-0.110446915790097,61
47783,"47783_001","47783_001_011","McKean","2015","e0134251",763,-0.06,"Correlation",-0.13,0.01,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"McKean 2015","r",-0.13,0.01,-0.06,-0.0600721559210316,-0.130739850028878,0.0100003333533348,61
47783,"47783_001","47783_001_012","Alloway","2014","343",30,-0.13,"Correlation",-0.47,0.24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Alloway 2014","r",-0.47,0.24,-0.13,-0.130739850028878,-0.510070336613307,0.244774112659353,61
47783,"47783_001","47783_001_013","Castles","2013","193",1539,-0.14,"Correlation",-0.19,-0.09,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Castles 2013","r",-0.19,-0.09,-0.14,-0.140925576070494,-0.192337169219545,-0.0902441878561468,61
47783,"47783_001","47783_001_014","Duch","2013","857",73,-0.31,"Correlation",-0.5,-0.08,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Duch 2013","r",-0.5,-0.08,-0.31,-0.320545409301946,-0.549306144334055,-0.0801713250375897,61
47783,"47783_001","47783_001_015","Hudon","2013","245",84,-0.26,"Correlation",-0.45,-0.05,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Hudon 2013","r",-0.45,-0.05,-0.26,-0.266108406873654,-0.484700278594052,-0.0500417292784913,61
47783,"47783_001","47783_001_016","Linebarger","2013","609",121,-0.02,"Correlation",-0.2,0.16,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Linebarger 2013","r",-0.2,0.16,-0.02,-0.0200026673068496,-0.202732554054082,0.161386696131526,61
47783,"47783_001","47783_001_017","Pagani","2013","350",1999,-0.13,"Correlation",-0.17,-0.09,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Pagani 2013","r",-0.17,-0.09,-0.13,-0.130739850028878,-0.171666663500579,-0.0902441878561468,61
